stock_date,open,high,low,close,adjclose,volume,prev_1day_mean_score,prev_1day_news_count,prev_1day_mean_numeric
2020-01-28,6.071249962,6.231750011,6.017749786,6.199250221,6.174323082,310976000,0.0,0.0,0.0
2020-01-29,6.18475008,6.221000195,6.098499775,6.138500214,6.113817215,258848000,0.0,0.0,0.0
2020-01-30,6.040249825,6.158750057,5.985000134,6.145249844,6.120539188,290504000,0.0,0.0,0.0
2020-01-31,6.09924984,6.111249924,5.868750095,5.910749912,5.886981964,370420000,0.0,0.0,0.0
2020-02-03,5.892499924,6.027750015,5.886250019,6.008250237,5.984091759,255564000,0.0,0.0,0.0
2020-02-04,6.15075016,6.197500229,6.100500107,6.178249836,6.153407097,271544000,0.0,0.0,0.0
2020-02-05,6.299749851,6.309999943,6.185249805,6.269000053,6.243792534,208220000,0.0,0.0,0.0
2020-02-06,6.303500175,6.356249809,6.222000122,6.356249809,6.330691814,218284000,0.893501341342926,1.0,0.0
2020-02-07,6.315999985,6.33825016,6.264249802,6.289750099,6.264459133,189752000,0.0,0.0,0.0
2020-02-10,6.3125,6.574999809,6.307499886,6.574250221,6.5478158,529608000,0.0,0.0,0.0
2020-02-11,6.683000088,6.8125,6.62074995,6.697249889,6.670321941,638556000,0.0,0.0,0.0
2020-02-12,6.750249863,6.820000172,6.711249828,6.813499928,6.786103249,374644000,0.0,0.0,0.0
2020-02-13,6.755249977,6.836999893,6.727749825,6.769499779,6.742280006,528016000,0.9729045629501343,1.0,-1.0
2020-02-14,7.181499958,7.374249935,7.150000095,7.244750023,7.215618134,1041924000,0.0,0.0,0.0
2020-02-18,7.140999794,7.432750225,7.121500015,7.414249897,7.384438038,620164000,0.0,0.0,0.0
2020-02-19,7.537250042,7.885250092,7.537250042,7.867499828,7.83586359,694332000,0.0,0.0,0.0
2020-02-20,7.819250107,7.907999992,7.408750057,7.71750021,7.686469078,810052000,0.0,0.0,0.0
2020-02-21,7.604750156,7.630000114,7.266499996,7.351749897,7.322188854,768180000,0.0,0.0,0.0
2020-02-24,6.754749775,7.046750069,6.699999809,6.831999779,6.804528713,856916000,0.0,0.0,0.0
2020-02-25,6.90749979,6.969749928,6.448999882,6.551249981,6.524908066,1055496000,0.0,0.0,0.0
2020-02-26,6.551499844,6.886250019,6.550000191,6.691249847,6.664344788,747732000,0.7120565474033356,2.0,0.0
2020-02-27,6.372499943,6.675000191,6.222249985,6.315000057,6.293370724,906416000,0.9134239554405212,2.0,-0.5
2020-02-28,6.061500072,6.811500072,6.044750214,6.751749992,6.728623867,1133252000,0.0,0.0,0.0
2020-03-02,6.922500134,6.939750195,6.525000095,6.910749912,6.887078762,890744000,0.0,0.0,0.0
2020-03-03,6.966750145,7.026750088,6.561500072,6.647250175,6.624483109,652792000,0.0,0.0,0.0
2020-03-04,6.755000114,7.12225008,6.679999828,7.112750053,7.088386059,597408000,0.0,0.0,0.0
2020-03-05,6.912499905,7.079999924,6.787499905,6.832250118,6.808847904,540328000,0.8869463205337524,1.0,0.0
2020-03-06,6.65199995,6.709750175,6.449999809,6.651000023,6.628219128,515412000,0.0,0.0,0.0
2020-03-09,5.997499943,6.485000134,5.954500198,6.136000156,6.114983082,614160000,0.0,0.0,0.0
2020-03-10,6.413499832,6.52699995,6.149750233,6.52699995,6.50464344,580648000,0.0,0.0,0.0
2020-03-11,6.386499882,6.414999962,6.064249992,6.16174984,6.14064455,499964000,0.0,0.0,0.0
2020-03-12,5.636499882,5.902999878,5.394999981,5.40775013,5.38922739,816540000,0.0,0.0,0.0
2020-03-13,5.762499809,6.025499821,5.490250111,6.020999908,6.000376701,634836000,0.0,0.0,0.0
2020-03-16,5.310249805,5.652500153,4.849999905,4.909999847,4.893182755,726972000,0.0,0.0,0.0
2020-03-17,5.022749901,5.521500111,4.775000095,5.431749821,5.413143635,833632000,0.0,0.0,0.0
2020-03-18,5.002500057,5.24849987,4.517000198,5.070499897,5.053132057,874268000,0.0,0.0,0.0
2020-03-19,5.048999786,5.418250084,4.834750175,5.324250221,5.306014538,765512000,0.0,0.0,0.0
2020-03-20,5.474999905,5.757999897,5.128250122,5.143750191,5.126132965,804636000,0.0,0.0,0.0
2020-03-23,5.142749786,5.412000179,4.962999821,5.317249775,5.29903698,643876000,0.0,0.0,0.0
2020-03-24,5.724999905,6.316500187,5.701250076,6.229499817,6.208162785,1101644000,0.8857182264328003,1.0,0.0
2020-03-25,6.34499979,6.545499802,6.091499805,6.140500069,6.119467258,793432000,0.0,0.0,0.0
2020-03-26,6.348499775,6.555500031,6.25,6.431000233,6.408972263,696108000,0.6453524827957153,1.0,1.0
2020-03-27,6.25,6.578000069,6.217000008,6.318250179,6.296608448,638828000,0.8609751462936401,1.0,0.0
2020-03-30,6.383999825,6.649000168,6.339749813,6.639750004,6.617007732,602252000,0.0,0.0,0.0
2020-03-31,6.679999828,6.885000229,6.443749905,6.590000153,6.567427158,949960000,0.0,0.0,0.0
2020-04-01,6.391250134,6.538249969,6.032000065,6.076749802,6.055934906,656912000,0.0,0.0,0.0
2020-04-02,6.105999947,6.400000095,6.057750225,6.386750221,6.364873409,675764000,0.9693942070007324,1.0,-1.0
2020-04-03,6.348999977,6.390749931,5.959750175,6.097750187,6.076863289,663212000,0.0,0.0,0.0
2020-04-06,6.381000042,6.747000217,6.323249817,6.710000038,6.687016487,727884000,0.0,0.0,0.0
2020-04-07,6.932499886,6.956250191,6.432499886,6.475749969,6.453570843,784520000,0.0,0.0,0.0
2020-04-08,6.585249901,6.698750019,6.514999866,6.673749924,6.65089035,542444000,0.0,0.0,0.0
2020-04-09,6.800000191,6.822999954,6.510499954,6.573750019,6.551233292,525564000,0.883620023727417,1.0,0.0
2020-04-13,6.513750076,6.755000114,6.425000191,6.746250153,6.723142624,398408000,0.0,0.0,0.0
2020-04-14,6.875,7.132999897,6.847249985,7.098750114,7.074435234,530948000,0.0,0.0,0.0
2020-04-15,6.929999828,7.104249954,6.884500027,7.020999908,6.996951103,366148000,0.0,0.0,0.0
2020-04-16,7.177000046,7.474999905,7.163750172,7.367499828,7.342263699,745620000,0.0,0.0,0.0
2020-04-17,7.449999809,7.47149992,7.173500061,7.308000088,7.282968998,539120000,0.0,0.0,0.0
2020-04-20,7.181000233,7.337500095,7.131750107,7.176249981,7.151670456,449388000,0.0,0.0,0.0
2020-04-21,7.057750225,7.119249821,6.677750111,6.737750053,6.714671612,735160000,0.0,0.0,0.0
2020-04-22,6.930749893,7.196750164,6.885000229,7.153749943,7.129247189,483356000,0.8488467931747437,1.0,1.0
2020-04-23,7.196000099,7.328499794,7.074999809,7.100249767,7.075929642,424160000,0.9340172111988068,2.0,0.0
2020-04-24,7.090000153,7.241749763,7.014999866,7.239749908,7.214951992,352328000,0.7944011290868124,6.0,-0.3333333333333333
2020-04-27,7.374750137,7.587500095,7.349999905,7.427000046,7.40156126,479388000,0.0,0.0,0.0
2020-04-28,7.574999809,7.605000019,7.27850008,7.28399992,7.259049416,442904000,0.0,0.0,0.0
2020-04-29,7.419250011,7.514500141,7.34375,7.461500168,7.43594265,379160000,0.0,0.0,0.0
2020-04-30,7.407249928,7.461500168,7.293000221,7.30700016,7.281971455,375916000,0.0,0.0,0.0
2020-05-01,7.108749866,7.222499847,7.020999908,7.069499969,7.045284748,342096000,0.6450918316841125,1.0,0.0
2020-05-04,7.021999836,7.296000004,7.021999836,7.282249928,7.257307053,317556000,0.0,0.0,0.0
2020-05-05,7.386750221,7.506750107,7.282249928,7.343500137,7.318346977,368896000,0.9379216432571411,1.0,-1.0
2020-05-06,7.423250198,7.550000191,7.385250092,7.444749832,7.419249535,323464000,0.0,0.0,0.0
2020-05-07,7.584499836,7.685249805,7.532999992,7.621749878,7.59564352,373732000,0.7993105053901672,1.0,0.0
2020-05-08,7.693749905,7.818749905,7.659749985,7.8125,7.785740376,339216000,0.0,0.0,0.0
2020-05-11,7.807499886,8.112500191,7.778749943,8.065500259,8.037874222,469060000,0.0,0.0,0.0
2020-05-12,8.12349987,8.172499657,7.792749882,7.802499771,7.775774479,493060000,0.0,0.0,0.0
2020-05-13,7.917500019,8.078499794,7.594749928,7.78000021,7.753351688,625852000,0.0,0.0,0.0
2020-05-14,7.841750145,8.036000252,7.6875,8.030500412,8.002996445,602312000,0.0,0.0,0.0
2020-05-15,7.889750004,8.500499725,7.874000072,8.490750313,8.461668015,987660000,0.0,0.0,0.0
2020-05-18,8.760499954,8.916500092,8.680500031,8.750249863,8.720277786,774460000,0.8680792301893234,4.0,-0.75
2020-05-19,8.790249825,9.087499619,8.762749672,8.805500031,8.77534008,717320000,0.0,0.0,0.0
2020-05-20,8.991000175,9.043000221,8.888750076,8.970000267,8.939274788,587536000,0.0,0.0,0.0
2020-05-21,9.05150032,9.052499771,8.737500191,8.775250435,8.745193481,761068000,0.8431435227394104,2.0,0.5
2020-05-22,8.825249672,9.093000412,8.71325016,9.026249886,8.995331764,1038764000,0.0,0.0,0.0
2020-05-26,9.156749725,9.181750298,8.671999931,8.717749596,8.687889099,770780000,0.0,0.0,0.0
2020-05-27,8.625,8.632749557,7.996749878,8.525250435,8.496049881,1175892000,0.8891040682792664,1.0,0.0
2020-05-28,8.412249565,8.760499954,8.379249573,8.487000465,8.457931519,734896000,0.9281424283981323,1.0,1.0
2020-05-29,8.554499626,8.875499725,8.484999657,8.875499725,8.845099449,745256000,0.0,0.0,0.0
2020-06-01,8.833250046,8.840749741,8.689499855,8.806249619,8.776087761,389876000,0.0,0.0,0.0
2020-06-02,8.796250343,8.837249756,8.657999992,8.825249672,8.795021057,391320000,0.0,0.0,0.0
2020-06-03,8.822250366,8.866250038,8.699999809,8.769499779,8.739460945,365440000,0.0,0.0,0.0
2020-06-04,8.727999687,8.943249702,8.677499771,8.766500473,8.740460396,424280000,0.0,0.0,0.0
2020-06-05,8.794500351,8.996999741,8.708000183,8.920000076,8.893504143,481748000,0.8737407922744751,2.0,-1.0
2020-06-08,8.877249718,8.889749527,8.685750008,8.805000305,8.778845787,387736000,0.0,0.0,0.0
2020-06-09,8.800000191,9.109749794,8.751250267,9.045999527,9.019128799,468488000,0.0,0.0,0.0
2020-06-10,9.167750359,9.5,9.153499603,9.366749763,9.338926315,632180000,0.0,0.0,0.0
2020-06-11,9.149999619,9.261249542,8.786000252,8.796250343,8.770121574,583652000,0.7368912696838379,1.0,-1.0
2020-06-12,9.162500381,9.187250137,8.703249931,8.932499886,8.905965805,570908000,0.0,0.0,0.0
2020-06-15,8.815250397,9.182250023,8.743749619,9.173749924,9.146499634,400004000,0.8351036906242371,1.0,1.0
2020-06-16,9.225000381,9.266750336,8.838749886,9.068499565,9.04156208,535716000,0.9490363001823425,1.0,1.0
2020-06-17,9.113750458,9.298999786,9.070249557,9.236000061,9.208565712,408304000,0.0,0.0,0.0
2020-06-18,9.227000237,9.282500267,9.114500046,9.218000412,9.190619469,254408000,0.0,0.0,0.0
2020-06-19,9.242500305,9.444999695,9.227250099,9.261249542,9.23374176,524160000,0.8665621876716614,1.0,0.0
2020-06-22,9.300000191,9.53125,9.273249626,9.526749611,9.498451233,398468000,0.0,0.0,0.0
2020-06-23,9.550999641,9.642499924,9.407500267,9.449999809,9.421930313,375108000,0.0,0.0,0.0
2020-06-24,9.476249695,9.556500435,9.144499779,9.235500336,9.208065987,449372000,0.7129286527633667,1.0,1.0
2020-06-25,9.355750084,9.505000114,9.182250023,9.489999771,9.461812019,376072000,0.0,0.0,0.0
2020-06-26,9.5,9.5,9.125,9.154999733,9.12780571,592084000,0.0,0.0,0.0
2020-06-29,9.169750214,9.204500198,8.899999619,9.199999809,9.172672272,342248000,0.0,0.0,0.0
2020-06-30,9.31400013,9.526249886,9.266500473,9.497750282,9.469535828,367892000,0.0,0.0,0.0
2020-07-01,9.520750046,9.575750351,9.413000107,9.529999733,9.501690865,326648000,0.8951438466707865,3.0,-0.3333333333333333
2020-07-02,9.638999939,9.737500191,9.578249931,9.612250328,9.583697319,364056000,0.8550763726234436,1.0,0.0
2020-07-06,9.741749763,9.90874958,9.712499619,9.839249611,9.810024261,315892000,0.0,0.0,0.0
2020-07-07,9.946249962,10.06999969,9.850749969,9.871749878,9.842428207,357800000,0.0,0.0,0.0
2020-07-08,9.993749619,10.22500038,9.965499878,10.2159996,10.18565369,365480000,0.8117491006851196,1.0,1.0
2020-07-09,10.38024998,10.56999969,10.23349953,10.50899982,10.47778511,494548000,0.0,0.0,0.0
2020-07-10,10.58874989,10.6552496,10.37874985,10.47924995,10.44812202,497676000,0.0,0.0,0.0
2020-07-13,10.59500027,10.79224968,10.02499962,10.05224991,10.02239037,457076000,0.0,0.0,0.0
2020-07-14,10.07499981,10.40275002,9.785499573,10.37699986,10.34617519,542676000,0.9522629082202911,2.0,-1.0
2020-07-15,10.41425037,10.43299961,10.05574989,10.2272501,10.1968708,403984000,0.9328543543815613,2.0,0.5
2020-07-16,10.01500034,10.20674992,9.895500183,10.13475037,10.10464382,344964000,0.8441195338964462,4.0,0.25
2020-07-17,10.22550011,10.24849987,10.08775043,10.20149994,10.17119694,266284000,0.0,0.0,0.0
2020-07-20,10.27425003,10.53125,10.15674973,10.51074982,10.47952747,284852000,0.0,0.0,0.0
2020-07-21,10.51299953,10.56000042,10.28674984,10.32849979,10.29782009,277036000,0.0,0.0,0.0
2020-07-22,10.36750031,10.60249996,10.29150009,10.43875027,10.40774155,367292000,0.9565234184265137,1.0,-1.0
2020-07-23,10.44999981,10.54699993,10.03125,10.12975025,10.09966183,411660000,0.9291091561317444,1.0,1.0
2020-07-24,9.875,10.36474991,9.777000427,10.19449997,10.164217,473292000,0.0,0.0,0.0
2020-07-27,10.23225021,10.44174957,10.2177496,10.42150021,10.39054298,292132000,0.0,0.0,0.0
2020-07-28,10.37425041,10.38199997,10.20925045,10.21549988,10.18515778,271636000,0.0,0.0,0.0
2020-07-29,10.39074993,10.51624966,10.34700012,10.46549988,10.43441296,284508000,0.0,0.0,0.0
2020-07-30,10.375,10.62300014,10.29524994,10.61400032,10.58246994,308880000,0.0,0.0,0.0
2020-07-31,10.56324959,10.76650047,10.43299961,10.61474991,10.58321857,386080000,0.0,0.0,0.0
2020-08-03,10.73250008,11.09875011,10.71525002,11.01025009,10.97754478,412720000,0.0,0.0,0.0
2020-08-04,11.05000019,11.22774982,10.90600014,11.22774982,11.19439793,310336000,0.9242177307605743,2.0,-0.5
2020-08-05,11.24400043,11.37174988,11.16625023,11.28674984,11.25322247,249924000,0.8267543911933899,1.0,0.0
2020-08-06,11.34974957,11.3579998,11.17875004,11.33549976,11.30182743,244316000,0.8709625005722046,2.0,0.5
2020-08-07,11.3125,11.50475025,11.03750038,11.19950008,11.16623306,342516000,0.0,0.0,0.0
2020-08-10,11.33425045,11.40824986,10.85649967,11.16499996,11.13183784,427796000,0.8749290506045023,3.0,0.3333333333333333
2020-08-11,11.07374954,11.13675022,10.79574966,10.85000038,10.81777096,354512000,0.0,0.0,0.0
2020-08-12,10.99075031,11.46700001,10.95825005,11.4402504,11.40627003,464412000,0.9527691006660461,1.0,-1.0
2020-08-13,11.54599953,11.72175026,11.35575008,11.44299984,11.40900803,374460000,0.9338102340698242,1.0,-1.0
2020-08-14,11.52999973,11.70475006,11.44050026,11.56400013,11.52965069,366436000,0.8906943798065186,1.0,0.0
2020-08-17,11.85124969,12.40974998,11.81725025,12.33699989,12.300354,621300000,0.0,0.0,0.0
2020-08-18,12.44999981,12.49600029,12.08625031,12.26074982,12.22432995,503448000,0.0,0.0,0.0
2020-08-19,12.29650021,12.31499958,12.09799957,12.13850021,12.10244274,622624000,0.0,0.0,0.0
2020-08-20,11.97500038,12.375,11.87874985,12.14099979,12.1049366,921388000,0.0,0.0,0.0
2020-08-21,12.2017498,12.80875015,12.19524956,12.68350029,12.64582634,999868000,0.0,0.0,0.0
2020-08-24,12.88374996,12.91250038,12.50749969,12.72025013,12.68246555,490564000,0.0,0.0,0.0
2020-08-25,12.6307497,12.76124954,12.57374954,12.75,12.71212769,289076000,0.0,0.0,0.0
2020-08-26,12.79924965,12.86849976,12.67774963,12.77299976,12.73505688,321244000,0.0,0.0,0.0
2020-08-27,12.78149986,12.85000038,12.56649971,12.62825012,12.59073925,317604000,0.0,0.0,0.0
2020-08-28,12.67500019,13.14799976,12.64249992,13.1477499,13.10869503,537160000,0.0,0.0,0.0
2020-08-31,13.18274975,13.57499981,13.03775024,13.37450027,13.33477306,500840000,0.0,0.0,0.0
2020-09-01,13.47999954,13.99374962,13.4364996,13.8210001,13.78406715,511316000,0.0,0.0,0.0
2020-09-02,14.70374966,14.72675037,13.89999962,14.3465004,14.30816555,874012000,0.0,0.0,0.0
2020-09-03,13.82874966,13.88449955,12.87874985,13.01550007,12.98072147,945128000,0.0,0.0,0.0
2020-09-04,12.78374958,13.17500019,11.70475006,12.62250042,12.58877087,1463684000,0.0,0.0,0.0
2020-09-08,11.73449993,12.55000019,11.70425034,11.91300011,11.88116646,795728000,0.0,0.0,0.0
2020-09-09,12.39999962,12.80924988,12.23174953,12.71500015,12.68102264,736200000,0.0,0.0,0.0
2020-09-10,12.98925018,13.0652504,12.16699982,12.31175041,12.27885246,698684000,0.0,0.0,0.0
2020-09-11,12.48550034,12.65250015,11.89575005,12.16450024,12.1319952,636928000,0.0,0.0,0.0
2020-09-14,13.08100033,13.31499958,12.63125038,12.8722496,12.83785152,1201744000,0.0,0.0,0.0
2020-09-15,13.27999973,13.29874992,12.82775021,12.99100018,12.95628738,727556000,0.0,0.0,0.0
2020-09-16,12.95724964,13.0927496,12.51375008,12.51449966,12.48105907,556384000,0.0,0.0,0.0
2020-09-17,12.13224983,12.58975029,12.03474998,12.46350002,12.43019581,792512000,0.0,0.0,0.0
2020-09-18,12.59375,12.63249969,11.98875046,12.18924999,12.15667725,698460000,0.0,0.0,0.0
2020-09-21,11.92500019,12.52250004,11.90450001,12.51725006,12.48380184,721044000,0.8243334889411926,1.0,1.0
2020-09-22,12.57499981,12.64799976,12.15550041,12.63774967,12.60397911,646452000,0.0,0.0,0.0
2020-09-23,12.57549953,12.72700024,12.07925034,12.12374973,12.09135342,647012000,0.9695931673049927,1.0,-1.0
2020-09-24,12.07225037,12.56949997,12.01399994,12.34799957,12.3150034,731240000,0.5429390668869019,1.0,0.0
2020-09-25,12.44750023,12.8835001,12.24575043,12.87374973,12.83934879,588016000,0.0,0.0,0.0
2020-09-28,13.04024982,13.05175018,12.75,13.03499985,13.0001688,573808000,0.0,0.0,0.0
2020-09-29,12.9375,13.44274998,12.93325043,13.22574997,13.19040966,621460000,0.0,0.0,0.0
2020-09-30,13.15750027,13.62250042,13.15025043,13.53050041,13.49434471,689184000,0.0,0.0,0.0
2020-10-01,13.75800037,13.76274967,13.46074963,13.61450005,13.57812023,525004000,0.0,0.0,0.0
2020-10-02,13.22500038,13.51949978,13.05099964,13.06225014,13.02734852,552496000,0.0,0.0,0.0
2020-10-05,13.23600006,13.64424992,13.22274971,13.64249992,13.60604668,479820000,0.0,0.0,0.0
2020-10-06,13.82999992,14.1420002,13.66499996,13.73649979,13.69979382,784420000,0.0,0.0,0.0
2020-10-07,13.99975014,14.1192503,13.86349964,13.96399975,13.92668533,418084000,0.0,0.0,0.0
2020-10-08,14.07499981,14.08450031,13.75800037,13.83874989,13.80177116,378900000,0.0,0.0,0.0
2020-10-09,13.7670002,13.82425022,13.66075039,13.76274967,13.72597313,346892000,0.7982844114303589,1.0,-1.0
2020-10-12,13.98950005,14.34700012,13.91250038,14.22599983,14.18798447,434744000,0.0,0.0,0.0
2020-10-13,14.29650021,14.34850025,14.01875019,14.24825001,14.21017742,344604000,0.8860154350598654,3.0,-0.3333333333333333
2020-10-14,14.29049969,14.3427496,13.96000004,14.09525013,14.05758667,276100000,0.6717149019241333,1.0,-1.0
2020-10-15,13.81075001,14.0057497,13.76774979,13.97000027,13.93267059,267224000,0.9195592701435089,4.0,0.0
2020-10-16,14.03674984,14.12150002,13.79249954,13.8114996,13.7745924,242392000,0.0,0.0,0.0
2020-10-19,13.90299988,13.98349953,13.40674973,13.49775028,13.46168137,298068000,0.0,0.0,0.0
2020-10-20,13.58349991,13.79975033,13.50699997,13.64550018,13.6090374,229212000,0.9755496680736542,2.0,-1.0
2020-10-21,13.625,13.79150009,13.47749996,13.52474976,13.48861027,219596000,0.0,0.0,0.0
2020-10-22,13.52250004,13.61174965,13.23174953,13.36100006,13.32529545,290480000,0.7962249517440796,1.0,0.0
2020-10-23,13.44999981,13.59325027,13.29125023,13.59025002,13.55393505,233484000,0.0,0.0,0.0
2020-10-26,13.42700005,13.69274998,13.03849983,13.14124966,13.10613441,336896000,0.0,0.0,0.0
2020-10-27,13.30599976,13.44200039,13.19149971,13.39675045,13.36095333,250520000,0.643865168094635,1.0,1.0
2020-10-28,13.19799995,13.26000023,12.60900021,12.62699986,12.59325695,376520000,0.0,0.0,0.0
2020-10-29,12.83850002,13.19274998,12.75,13.02400017,12.98919868,320080000,0.0,0.0,0.0
2020-10-30,12.85000038,12.9364996,12.30000019,12.5340004,12.50050831,416820000,0.0,0.0,0.0
2020-11-02,12.65775013,12.83675003,12.39500046,12.58075047,12.54713154,299652000,0.0,0.0,0.0
2020-11-03,12.70849991,13.10499954,12.60274982,13.01949978,12.98470974,272900000,0.0,0.0,0.0
2020-11-04,13.3892498,13.82750034,13.33699989,13.79424953,13.75738907,410228000,0.0,0.0,0.0
2020-11-05,14.16250038,14.33899975,13.99100018,14.15999985,14.12216282,319028000,0.0,0.0,0.0
2020-11-06,14.10974979,14.58874989,13.89500046,14.56200027,14.5230875,383348000,0.0,0.0,0.0
2020-11-09,14.55249977,14.69149971,13.6107502,13.6307497,13.59432602,582976000,0.0,0.0,0.0
2020-11-10,13.60649967,13.60649967,12.62825012,12.77000046,12.73587608,644068000,0.0,0.0,0.0
2020-11-11,13.05375004,13.43500042,12.94824982,13.41800022,13.38214588,404744000,0.0,0.0,0.0
2020-11-12,13.47900009,13.76599979,13.31599998,13.45674992,13.42079163,365812000,0.0,0.0,0.0
2020-11-13,13.62724972,13.66874981,13.05924988,13.29699993,13.26146793,346312000,0.0,0.0,0.0
2020-11-16,13.17249966,13.64949989,13.15600014,13.51525021,13.47913742,413776000,0.0,0.0,0.0
2020-11-17,13.55249977,13.59624958,13.30375004,13.42224979,13.38638306,312028000,0.0,0.0,0.0
2020-11-18,13.46525002,13.60575008,13.18500042,13.42875004,13.39286613,510924000,0.0,0.0,0.0
2020-11-19,13.21275043,13.48750019,13.10000038,13.4402504,13.40433693,565936000,0.0,0.0,0.0
2020-11-20,13.45400047,13.49450016,13.06499958,13.08775043,13.05277729,341088000,0.0,0.0,0.0
2020-11-23,13.17125034,13.38249969,13.01550007,13.14000034,13.10488892,361356000,0.0,0.0,0.0
2020-11-24,13.14249992,13.1619997,12.88500023,12.95775032,12.92312622,346500000,0.0,0.0,0.0
2020-11-25,13.03250027,13.26949978,13.02000046,13.23474979,13.19938469,259916000,0.0,0.0,0.0
2020-11-27,13.375,13.40750027,13.1704998,13.26124954,13.22581291,167276000,0.0,0.0,0.0
2020-11-30,13.26500034,13.41250038,12.97224998,13.40149975,13.36568928,286952000,0.9100537598133087,2.0,-0.5
2020-12-01,13.49225044,13.52875042,13.22824955,13.39000034,13.35421944,296948000,0.8907746076583862,1.0,0.0
2020-12-02,13.35050011,13.67350006,13.23425007,13.54450035,13.50830746,283360000,0.0,0.0,0.0
2020-12-03,13.58749962,13.65999985,13.32900047,13.39599991,13.36415195,199520000,0.87364661693573,2.0,0.5
2020-12-04,13.44849968,13.56000042,13.38875008,13.55825043,13.52601719,202244000,0.8835357427597046,1.0,0.0
2020-12-07,13.60124969,13.73124981,13.5,13.60674953,13.57439995,223244000,0.0,0.0,0.0
2020-12-08,13.58500004,13.59875011,13.28149986,13.35000038,13.3182621,271920000,0.9300858378410339,1.0,1.0
2020-12-09,13.30049992,13.41399956,12.86824989,12.93074989,12.90000534,401300000,0.0,0.0,0.0
2020-12-10,12.86900043,13.06875038,12.8494997,12.97224998,12.94140816,207764000,0.0,0.0,0.0
2020-12-11,12.96724987,13.02000046,12.82299995,13.01325035,12.98231316,209264000,0.9532378911972046,1.0,1.0
2020-12-14,13.0880003,13.38875008,13.07750034,13.30875015,13.27710915,270156000,0.5737680196762085,1.0,-1.0
2020-12-15,13.43974972,13.46399975,13.18675041,13.36050034,13.32873344,193016000,0.0,0.0,0.0
2020-12-16,13.42249966,13.43725014,13.21249962,13.24250031,13.2110157,223116000,0.0,0.0,0.0
2020-12-17,13.36674976,13.37950039,13.17850018,13.34125042,13.30953026,231384000,0.0,0.0,0.0
2020-12-18,13.37899971,13.40499973,13.07050037,13.27200031,13.24044704,342064000,0.0,0.0,0.0
2020-12-21,13.07474995,13.36999989,12.96749973,13.33224964,13.30055237,302332000,0.0,0.0,0.0
2020-12-22,13.31925011,13.33724976,13.0539999,13.27824974,13.24667931,185580000,0.0,0.0,0.0
2020-12-23,13.25599957,13.27499962,13.00500011,13.00924969,12.97831917,179144000,0.0,0.0,0.0
2020-12-24,13.03724957,13.13249969,12.93875027,12.99374962,12.96285629,97884000,0.0,0.0,0.0
2020-12-28,13.0625,13.0625,12.76325035,12.89999962,12.86933041,212564000,0.0,0.0,0.0
2020-12-29,12.92500019,13.07250023,12.84224987,12.9432497,12.91247654,170372000,0.0,0.0,0.0
2020-12-30,12.99024963,13.21374989,12.89675045,13.14575005,13.11449623,225396000,0.9736391305923462,1.0,-1.0
2020-12-31,13.13650036,13.15100002,12.91499996,13.05500031,13.02396107,192424000,0.8001644611358643,1.0,0.0
2021-01-04,13.10424995,13.65250015,12.96249962,13.11349964,13.08232117,560640000,0.8893386721611023,1.0,0.0
2021-01-05,13.09974957,13.44349957,13.08699989,13.40474987,13.37287998,322760000,0.0,0.0,0.0
2021-01-06,13.22249985,13.24499989,12.58600044,12.61450005,12.5845089,580424000,0.0,0.0,0.0
2021-01-07,12.96749973,13.3777504,12.88650036,13.34399986,13.31227589,461480000,0.5201151371002197,1.0,-1.0
2021-01-08,13.36250019,13.42099953,13.04199982,13.27674961,13.24518299,292528000,0.0,0.0,0.0
2021-01-11,13.41874981,13.96100044,13.36250019,13.62150002,13.58911419,518344000,0.0,0.0,0.0
2021-01-12,13.75249958,13.75450039,13.34500027,13.48474979,13.45268917,291476000,0.0,0.0,0.0
2021-01-13,13.48999977,13.625,13.38500023,13.53174973,13.49957657,210028000,0.0,0.0,0.0
2021-01-14,13.57499981,13.59974957,13.18050003,13.20024967,13.1688652,283120000,0.0,0.0,0.0
2021-01-15,13.22799969,13.32524967,12.84850025,12.85949993,12.82892609,277780000,0.0,0.0,0.0
2021-01-19,13.01624966,13.09399986,12.84399986,13.02525043,12.99428368,226188000,0.0,0.0,0.0
2021-01-20,13.11174965,13.43050003,13.0567503,13.36575031,13.33397484,258572000,0.8532611131668091,1.0,0.0
2021-01-21,13.41849995,13.99925041,13.25300026,13.86750031,13.83453083,337780000,0.9214419921239217,3.0,-0.3333333333333333
2021-01-22,13.73999977,13.84175014,13.62724972,13.71249962,13.67989922,246820000,0.9351635773976644,3.0,-0.3333333333333333
2021-01-25,13.78174973,13.82849979,13.23649979,13.65324974,13.62078953,251112000,0.0,0.0,0.0
2021-01-26,13.58049965,13.64474964,13.38749981,13.43525028,13.40330696,163980000,0.9690249562263489,1.0,-1.0
2021-01-27,13.22999954,13.23274994,12.79374981,12.91775036,12.88703728,371272000,0.0,0.0,0.0
2021-01-28,12.99625015,13.33975029,12.96049976,13.05099964,13.01997185,228316000,0.7586364150047302,1.0,-1.0
2021-01-29,13.07499981,13.33475018,12.91149998,12.98974991,12.95886803,271552000,0.0,0.0,0.0
2021-02-01,13.05325031,13.27075005,12.90275002,13.23700047,13.20553017,217204000,0.0,0.0,0.0
