,date,open,high,low,close,adjclose,volume
583,2017/4/27,2.60800004,2.649499893,2.589750051,2.641000032,2.606002331,319700000
584,2017/4/28,2.634000063,2.641000032,2.601749897,2.607500076,2.572945356,348248000
585,2017/5/1,2.618499994,2.671250105,2.611249924,2.665999889,2.630670309,307732000
586,2017/5/2,2.638750076,2.640000105,2.563999891,2.586999893,2.55271697,629972000
587,2017/5/3,2.579999924,2.615999937,2.565000057,2.606250048,2.571712732,336904000
588,2017/5/4,2.612499952,2.623749971,2.588249922,2.596250057,2.561845064,209788000
589,2017/5/5,2.584500074,2.60374999,2.568749905,2.59649992,2.562091351,228428000
590,2017/5/8,2.608500004,2.609999895,2.557749987,2.569250107,2.535202742,365240000
591,2017/5/9,2.575000048,2.623250008,2.566499949,2.573499918,2.539396286,847672000
592,2017/5/10,2.857249975,3.04550004,2.850500107,3.032249928,2.992066622,2129096000
593,2017/5/11,3.001250029,3.260750055,2.997750044,3.162499905,3.12059021,1939792000
594,2017/5/12,3.165750027,3.24000001,3.144500017,3.197249889,3.154880285,962620000
595,2017/5/15,3.239000082,3.360249996,3.234499931,3.357749939,3.313253641,1087540000
596,2017/5/16,3.409499884,3.436000109,3.334000111,3.420249939,3.374924898,1120700000
597,2017/5/17,3.352499962,3.371500015,3.188750029,3.193000078,3.150686264,1271368000
598,2017/5/18,3.237499952,3.335750103,3.176249981,3.32675004,3.282664776,1156032000
599,2017/5/19,3.425750017,3.455499887,3.380500078,3.400000095,3.358476877,1018372000
600,2017/5/22,3.444250107,3.486999989,3.43324995,3.472500086,3.430091619,836608000
601,2017/5/23,3.492500067,3.494750023,3.392750025,3.425750017,3.383912325,681248000
602,2017/5/24,3.523999929,3.526750088,3.451999903,3.464250088,3.421941996,815996000
603,2017/5/25,3.5,3.500750065,3.411000013,3.456500053,3.414287806,608228000
604,2017/5/26,3.448250055,3.631999969,3.427750111,3.546000004,3.502694368,779140000
605,2017/5/30,3.592499971,3.657249928,3.576250076,3.621750116,3.57751894,989652000
606,2017/5/31,3.667249918,3.674999952,3.551249981,3.608750105,3.564677715,887316000
607,2017/6/1,3.624749899,3.625750065,3.562999964,3.608999968,3.56492424,503340000
608,2017/6/2,3.605999947,3.632499933,3.585000038,3.59100008,3.54714489,487456000
609,2017/6/5,3.574500084,3.713249922,3.562750101,3.70024991,3.655060291,817376000
610,2017/6/6,3.695499897,3.742249966,3.670000076,3.683500051,3.638514996,758728000
611,2017/6/7,3.708250046,3.746999979,3.692500114,3.727999926,3.682471037,612612000
612,2017/6/8,3.836499929,4,3.794749975,3.998500109,3.949668407,1161744000
613,2017/6/9,4.118500233,4.212500095,3.568749905,3.74000001,3.694324255,3692928000
614,2017/6/12,3.647000074,3.792500019,3.552750111,3.749249935,3.703461409,1697532000
615,2017/6/13,3.859999895,3.869250059,3.641249895,3.785000086,3.738775253,1672504000
616,2017/6/14,3.788000107,3.851500034,3.712500095,3.792999983,3.746677637,1184640000
617,2017/6/15,3.674000025,3.839999914,3.662499905,3.809250116,3.762728691,963824000
618,2017/6/16,3.819000006,3.867500067,3.756000042,3.790499926,3.744207621,924960000
619,2017/6/19,3.835249901,3.938250065,3.831500053,3.933000088,3.884967566,778176000
620,2017/6/20,3.975749969,4.043499947,3.923000097,3.927249908,3.879287481,1095444000
621,2017/6/21,3.955250025,3.990499973,3.892499924,3.986749887,3.938061237,682652000
622,2017/6/22,3.994999886,4.008500099,3.934999943,3.959249973,3.910897493,469132000
623,2017/6/23,3.967000008,3.98300004,3.830499887,3.845750093,3.798783541,1088588000
624,2017/6/26,3.878999949,3.914999962,3.708250046,3.803750038,3.75729537,1063960000
625,2017/6/27,3.786000013,3.794749975,3.658750057,3.664499998,3.619746685,999492000
626,2017/6/28,3.73300004,3.798500061,3.643749952,3.793750048,3.747418404,994948000
627,2017/6/29,3.765000105,3.767999887,3.601999998,3.667000055,3.622216463,1064424000
628,2017/6/30,3.684499979,3.698250055,3.587500095,3.614000082,3.569864273,731060000
629,2017/7/3,3.626250029,3.641249895,3.46449995,3.483249903,3.440710783,709072000
630,2017/7/5,3.547499895,3.605499983,3.528249979,3.576250076,3.532574415,820188000
631,2017/7/6,3.546750069,3.634500027,3.493999958,3.586999893,3.543193102,746284000
632,2017/7/7,3.644500017,3.6875,3.621249914,3.66899991,3.624191999,654972000
633,2017/7/10,3.743499994,3.849999905,3.717000008,3.842499971,3.795572996,958492000
634,2017/7/11,3.846250057,3.904750109,3.803750038,3.897000074,3.849406958,757956000
635,2017/7/12,3.957499981,4.074999809,3.914000034,4.062749863,4.01313448,1145208000
636,2017/7/13,4.074999809,4.15749979,3.96875,4.015749931,3.966706276,1369132000
637,2017/7/14,4.032249928,4.125249863,4.025249958,4.12375021,4.073388577,941948000
638,2017/7/17,4.158249855,4.1875,4.043749809,4.106249809,4.056100845,930792000
639,2017/7/18,4.044499874,4.163750172,4.03249979,4.149000168,4.098329544,776640000
640,2017/7/19,4.158249855,4.184999943,4.115250111,4.127500057,4.077092648,687044000
641,2017/7/20,4.148250103,4.187749863,4.097750187,4.1875,4.136359215,699596000
642,2017/7/21,4.166749954,4.232500076,4.152249813,4.202499866,4.151175022,648332000
643,2017/7/24,4.209750175,4.219500065,4.143000126,4.153749943,4.103021622,652524000
644,2017/7/25,4.13049984,4.148250103,4.08949995,4.133749962,4.083265781,496556000
645,2017/7/26,4.191999912,4.248250008,4.146249771,4.181499958,4.130431175,640404000
646,2017/7/27,4.206749916,4.218500137,3.938999891,4.043499947,3.994117975,782856000
647,2017/7/28,4.007249832,4.134500027,3.982000113,4.109749794,4.059559822,513348000
648,2017/7/31,4.12349987,4.159999847,4.015500069,4.062749863,4.01313448,559672000
649,2017/8/1,4.053249836,4.113999844,4.025000095,4.112249851,4.062027931,431384000
650,2017/8/2,4.143750191,4.147749901,4.031750202,4.109749794,4.059559822,478444000
651,2017/8/3,4.109250069,4.165750027,4.092000008,4.162000179,4.111170769,442420000
652,2017/8/4,4.184999943,4.251749992,4.162000179,4.180250168,4.129198074,589096000
653,2017/8/7,4.209750175,4.309249878,4.199999809,4.308750153,4.256128311,717412000
654,2017/8/8,4.347249985,4.363999844,4.217750072,4.257500172,4.205504894,755336000
655,2017/8/9,4.210750103,4.305250168,4.19175005,4.302750111,4.250201702,530784000
656,2017/8/10,4.303999901,4.316500187,4.108250141,4.118500233,4.068202019,1328088000
657,2017/8/11,3.928499937,3.974999905,3.822750092,3.898999929,3.851382494,1497196000
658,2017/8/14,3.991750002,4.213749886,3.980000019,4.210000038,4.158584595,1279020000
659,2017/8/15,4.215250015,4.241749763,4.139750004,4.174499989,4.12351799,764532000
660,2017/8/16,4.189750195,4.213500023,4.096000195,4.128749847,4.078326225,596632000
661,2017/8/17,4.120250225,4.137499809,4.034500122,4.03674984,3.9874506,525444000
662,2017/8/18,4.091750145,4.109000206,3.990999937,4.037499905,3.98819232,601204000
663,2017/8/21,4.062250137,4.073750019,3.934250116,3.97874999,3.930159092,623672000
664,2017/8/22,4.012249947,4.069749832,3.992749929,4.06374979,4.017654896,450456000
665,2017/8/23,4.03000021,4.15625,4.021249771,4.144999981,4.09798193,579520000
666,2017/8/24,4.177499771,4.18200016,4.103000164,4.129749775,4.082905769,469700000
667,2017/8/25,4.154250145,4.164500237,4.088749886,4.09525013,4.048798561,357200000
668,2017/8/28,4.114500046,4.127500057,4.05824995,4.124249935,4.077468872,389496000
669,2017/8/29,4.064750195,4.139500141,4.056499958,4.117499828,4.070795059,324096000
670,2017/8/30,4.137499809,4.153250217,4.106750011,4.142000198,4.095016956,384400000
671,2017/8/31,4.162499905,4.239999771,4.15500021,4.236000061,4.187949657,612684000
672,2017/9/1,4.24875021,4.297500134,4.239999771,4.261499882,4.213160992,445432000
673,2017/9/5,4.209499836,4.21449995,4.089000225,4.147749901,4.100701809,695364000
674,2017/9/6,4.181000233,4.195000172,4.110000134,4.145249844,4.098229408,397672000
675,2017/9/7,4.162250042,4.197249889,4.12375021,4.164500237,4.117262363,352868000
676,2017/9/8,4.152750015,4.167749882,4.067749977,4.09224987,4.045832157,498856000
677,2017/9/11,4.138500214,4.235750198,4.132999897,4.224999905,4.177075386,567444000
678,2017/9/12,4.25,4.25,4.174250126,4.240250111,4.192153931,411488000
679,2017/9/13,4.214749813,4.288499832,4.18200016,4.259250164,4.210937023,580960000
680,2017/9/14,4.219749928,4.31400013,4.195000172,4.235000134,4.186962128,513712000
681,2017/9/15,4.321499825,4.50274992,4.316249847,4.50274992,4.451675892,1364792000
682,2017/9/18,4.628499985,4.78000021,4.621500015,4.68874979,4.635564804,1684460000
683,2017/9/19,4.637750149,4.746250153,4.615499973,4.683750153,4.630622387,874280000
684,2017/9/20,4.6875,4.735499859,4.605249882,4.645999908,4.593300819,724920000
685,2017/9/21,4.540999889,4.567500114,4.44024992,4.519000053,4.467740536,1075600000
686,2017/9/22,4.507500172,4.557750225,4.465000153,4.474999905,4.424240112,491232000
687,2017/9/25,4.443749905,4.445000172,4.254000187,4.275000095,4.226508617,874580000
688,2017/9/26,4.411250114,4.467000008,4.258749962,4.298999786,4.250236988,1125620000
689,2017/9/27,4.390500069,4.406750202,4.318749905,4.393249989,4.343416214,713720000
690,2017/9/28,4.400499821,4.404500008,4.343999863,4.392000198,4.342182636,435244000
691,2017/9/29,4.477000237,4.493249893,4.431250095,4.469250202,4.418556213,619092000
692,2017/10/2,4.519999981,4.549499989,4.425000191,4.474999905,4.424240112,503480000
693,2017/10/3,4.481249809,4.514500141,4.439499855,4.484250069,4.433384418,390332000
694,2017/10/4,4.490499973,4.544250011,4.453499794,4.521749973,4.470459461,427848000
695,2017/10/5,4.546500206,4.550000191,4.488999844,4.519249916,4.467989445,437364000
696,2017/10/6,4.491250038,4.546000004,4.474999905,4.53249979,4.481086731,318800000
697,2017/10/9,4.569749832,4.668250084,4.550749779,4.634749889,4.582178116,563492000
698,2017/10/10,4.785749912,4.823750019,4.681499958,4.723249912,4.66967392,974876000
699,2017/10/11,4.739999771,4.775000095,4.693500042,4.773499966,4.719354153,529508000
700,2017/10/12,4.77699995,4.827250004,4.748250008,4.77575016,4.721578598,528292000
701,2017/10/13,4.838749886,4.875,4.791250229,4.864749908,4.809568405,628728000
702,2017/10/16,4.894999981,4.951250076,4.830999851,4.948249817,4.892120361,576640000
703,2017/10/17,4.927249908,4.972499847,4.908750057,4.943749905,4.887672424,478596000
704,2017/10/18,4.952750206,4.953499794,4.833000183,4.939499855,4.883471489,567316000
705,2017/10/19,4.861000061,4.949999809,4.81125021,4.945000172,4.88890934,570772000
706,2017/10/20,4.962250233,4.989749908,4.913499832,4.922500134,4.866663933,451620000
707,2017/10/23,4.944499969,4.971250057,4.894999981,4.915500164,4.859744549,428696000
708,2017/10/24,4.924749851,4.96875,4.898499966,4.967000008,4.91065979,407244000
709,2017/10/25,4.927000046,4.980500221,4.779250145,4.841499805,4.786581993,828160000
710,2017/10/26,4.86950016,4.903999805,4.84525013,4.892250061,4.836756706,322744000
711,2017/10/27,4.945000172,5.046750069,4.918749809,5.046500206,4.989258289,572192000
712,2017/10/30,5.046500206,5.152249813,5.030499935,5.096000195,5.038197517,504056000
713,2017/10/31,5.128250122,5.197249889,5.122499943,5.170249939,5.111604214,411908000
714,2017/11/1,5.233749866,5.249249935,5.114999771,5.179999828,5.121243,502576000
715,2017/11/2,5.150000095,5.195250034,5.091249943,5.148499966,5.090100765,342308000
716,2017/11/3,5.179999828,5.21724987,5.133500099,5.21724987,5.158071995,353640000
717,2017/11/6,5.179999828,5.249499798,5.167500019,5.240749836,5.181303501,389944000
718,2017/11/7,5.263750076,5.322500229,5.25150013,5.300749779,5.240624428,427700000
719,2017/11/8,5.296249866,5.300000191,5.181000233,5.229000092,5.169688225,522988000
720,2017/11/9,5.131750107,5.158249855,5.009250164,5.132999897,5.074776649,978564000
721,2017/11/10,5.327000141,5.466750145,5.290750027,5.40350008,5.342208862,1253256000
722,2017/11/13,5.40350008,5.429249763,5.300250053,5.315750122,5.255452633,582376000
723,2017/11/14,5.324999809,5.369999886,5.280749798,5.354499817,5.293763638,529292000
724,2017/11/15,5.298749924,5.300000191,5.195000172,5.249499798,5.189954758,501948000
725,2017/11/16,5.324500084,5.355000019,5.28125,5.290249825,5.230241776,441768000
726,2017/11/17,5.34800005,5.383749962,5.268750191,5.28399992,5.224062443,515664000
727,2017/11/20,5.299749851,5.364250183,5.262499809,5.352000237,5.291292667,396100000
728,2017/11/21,5.392250061,5.413000107,5.360000134,5.401249886,5.339982986,399176000
729,2017/11/22,5.425000191,5.425000191,5.340250015,5.373250008,5.315992355,356640000
730,2017/11/24,5.389750004,5.425000191,5.364999771,5.423999786,5.366200924,180752000
731,2017/11/27,5.432750225,5.434000015,5.350249767,5.353499889,5.296452522,422896000
732,2017/11/28,5.358749866,5.368249893,5.205999851,5.267749786,5.21161747,512752000
733,2017/11/29,5.250249863,5.252999783,4.780749798,4.91050005,4.858172894,1396788000
734,2017/11/30,4.980000019,5.066999912,4.916250229,5.017749786,4.964279652,823768000
735,2017/12/1,4.982749939,5.003250122,4.811749935,4.941999912,4.889336109,811548000
736,2017/12/4,5.00124979,5.007500172,4.612500191,4.666500092,4.616773605,1240844000
737,2017/12/5,4.559999943,4.817500114,4.514500141,4.693500042,4.643485069,981488000
738,2017/12/6,4.642499924,4.753499985,4.620999813,4.731500149,4.681081295,467032000
739,2017/12/7,4.798999786,4.840000153,4.752999783,4.799749851,4.748603344,542600000
740,2017/12/8,4.850249767,4.86950016,4.778749943,4.787250042,4.736235142,466876000
741,2017/12/11,4.801499844,4.86950016,4.78550005,4.866499901,4.814641476,372748000
742,2017/12/12,4.822500229,4.846000195,4.74725008,4.770999908,4.720160007,455016000
743,2017/12/13,4.8125,4.81374979,4.646999836,4.654500008,4.604900837,554280000
744,2017/12/14,4.647999763,4.733500004,4.614999771,4.66174984,4.612074375,438164000
745,2017/12/15,4.706250191,4.809500217,4.640500069,4.789000034,4.737969398,670036000
746,2017/12/18,4.829999924,4.950500011,4.800000191,4.947500229,4.894778728,477704000
747,2017/12/19,4.938000202,4.943250179,4.874000072,4.902750015,4.850505829,373100000
748,2017/12/20,4.942500114,4.951749802,4.863749981,4.920000076,4.867571354,288820000
749,2017/12/21,4.923500061,4.948750019,4.888750076,4.897250175,4.845063686,300904000
750,2017/12/22,4.860000134,4.891250134,4.78125,4.881750107,4.829728603,466276000
751,2017/12/26,4.825749874,4.943749905,4.795499802,4.93599987,4.883401871,355080000
752,2017/12/27,4.922500134,4.999249935,4.90775013,4.929249763,4.876723766,329488000
753,2017/12/28,4.953249931,4.984499931,4.928750038,4.934999943,4.88241291,240248000
754,2017/12/29,4.961500168,4.961500168,4.837500095,4.837500095,4.785951138,279964000
755,2018/1/2,4.894499779,4.987500191,4.862500191,4.983749866,4.930642128,355616000
756,2018/1/3,5.102499962,5.34250021,5.09375,5.311749935,5.255147457,914704000
757,2018/1/4,5.394000053,5.451250076,5.317249775,5.339749813,5.282848358,583268000
758,2018/1/5,5.354750156,5.422749996,5.27699995,5.385000229,5.327617168,580124000
759,2018/1/8,5.510000229,5.625,5.46449995,5.550000191,5.490858555,881216000
760,2018/1/9,5.555500031,5.595499992,5.46600008,5.548500061,5.489374638,497000000
761,2018/1/10,5.454999924,5.595499992,5.400000095,5.592000008,5.532411575,582664000
762,2018/1/11,5.625,5.656750202,5.580249786,5.602000237,5.542304516,406032000
763,2018/1/12,5.590000153,5.624750137,5.533500195,5.574500084,5.515096188,359916000
764,2018/1/16,5.601250172,5.687749863,5.417250156,5.50274992,5.444112778,702348000
765,2018/1/17,5.517499924,5.627999783,5.422500134,5.618000031,5.558134556,538408000
766,2018/1/18,5.598499775,5.665999889,5.566999912,5.611000061,5.551208973,408632000
767,2018/1/19,5.702250004,5.777249813,5.675000191,5.75274992,5.691448212,609380000
768,2018/1/22,5.760749817,5.843999863,5.702499866,5.84224987,5.779993534,550944000
769,2018/1/23,5.896249771,5.99574995,5.877500057,5.972750187,5.909101963,475228000
770,2018/1/24,5.975999832,6.012249947,5.838749886,5.894999981,5.832182407,579972000
771,2018/1/25,5.949999809,5.993750095,5.893750191,5.908750057,5.845785141,409884000
772,2018/1/26,5.953000069,6.083499908,5.940000057,6.083250046,6.018427849,516356000
773,2018/1/29,6.068500042,6.202750206,6.015250206,6.171249866,6.105487347,455116000
774,2018/1/30,6.027750015,6.16050005,5.960249901,6.06799984,6.003338337,570832000
775,2018/1/31,6.144249916,6.231750011,6.111249924,6.144999981,6.079517365,478576000
776,2018/2/1,5.962999821,6.172500134,5.951499939,6.012499809,5.948431492,519224000
777,2018/2/2,5.925000191,5.949250221,5.779250145,5.837999821,5.775789738,718464000
778,2018/2/5,5.675000191,5.830749989,5.125,5.34250021,5.285571575,1165204000
779,2018/2/6,5.110000134,5.642499924,5.099999905,5.639500141,5.579405308,1114800000
780,2018/2/7,5.739500046,5.874249935,5.667500019,5.71999979,5.65904665,802932000
781,2018/2/8,5.847000122,5.88049984,5.437749863,5.438000202,5.380051136,1144000000
782,2018/2/9,5.956250191,5.972249985,5.438000202,5.802000046,5.74017334,1674604000
783,2018/2/12,5.883999825,5.887000084,5.625750065,5.700749874,5.640002251,1093172000
784,2018/2/13,5.664000034,5.862500191,5.631249905,5.815750122,5.753776073,625524000
785,2018/2/14,5.775000095,6.064750195,5.763750076,6.03550005,5.971184254,744988000
786,2018/2/15,6.119750023,6.209249973,6.038000107,6.162499905,6.096833706,698900000
787,2018/2/16,6.135000229,6.25,6.086750031,6.096000195,6.031039715,637656000
788,2018/2/20,6.118750095,6.296750069,6.114999771,6.227000237,6.160645485,686240000
789,2018/2/21,6.292250156,6.299250126,6.03399992,6.037749767,5.973409653,892292000
790,2018/2/22,6.068250179,6.140749931,5.987500191,6.053750038,5.99296236,534364000
791,2018/2/23,6.114250183,6.148250103,6.063000202,6.148250103,6.086514473,415300000
792,2018/2/26,6.195000172,6.199500084,6.101500034,6.164500237,6.102602005,469312000
793,2018/2/27,6.137499809,6.222750187,6.128250122,6.151500225,6.089731693,455436000
794,2018/2/28,6.162499905,6.202499866,6.038249969,6.050000191,5.989249706,523116000
795,2018/3/1,6.047749996,6.102250099,5.703000069,5.805250168,5.746958733,1040120000
796,2018/3/2,5.696499825,5.920000076,5.546249866,5.913499832,5.854121208,913428000
797,2018/3/5,5.862750053,5.931250095,5.737999916,5.891250134,5.832093716,620776000
798,2018/3/6,5.977499962,6.073500156,5.934000015,6.053999901,5.993209839,636808000
799,2018/3/7,5.949999809,6.098750114,5.948750019,6.046000004,5.985290527,581208000
800,2018/3/8,6.073750019,6.073750019,5.984749794,6.029500008,5.96895647,411912000
801,2018/3/9,6.077499866,6.146249771,6.06125021,6.133250237,6.071664333,505524000
802,2018/3/12,6.175000191,6.324999809,6.166749954,6.243999958,6.181303024,605060000
803,2018/3/13,6.287250042,6.362500191,6.151000023,6.192749977,6.130566597,619772000
804,2018/3/14,6.236249924,6.263750076,6.155499935,6.218500137,6.156058311,505496000
805,2018/3/15,6.232250214,6.315499783,6.190999985,6.233500004,6.170907974,401952000
806,2018/3/16,6.25,6.28125,6.211999893,6.262000084,6.199120522,399456000
807,2018/3/19,6.204500198,6.233749866,5.925000191,6.025000095,5.964501858,713772000
808,2018/3/20,6.027999878,6.278749943,6.027999878,6.239500046,6.176846027,554696000
809,2018/3/21,6.232999802,6.300000191,6.18324995,6.214000225,6.151603699,438688000
810,2018/3/22,6.150000095,6.197000027,6.008500099,6.046249866,5.985538006,551196000
811,2018/3/23,6.059999943,6.0625,5.813000202,5.824250221,5.765767097,735620000
812,2018/3/26,5.949999809,6.113249779,5.897500038,6.111999989,6.050628662,611424000
813,2018/3/27,6.193749905,6.25,5.496250153,5.638000011,5.581386089,1409000000
814,2018/3/28,5.603250027,5.734749794,5.425000191,5.533750057,5.478183746,945904000
815,2018/3/29,5.602749825,5.887499809,5.517499924,5.789750099,5.731613636,916628000
816,2018/4/2,5.718500137,5.866250038,5.4375,5.526249886,5.470759869,922092000
817,2018/4/3,5.695000172,5.758749962,5.533750057,5.633749962,5.577180386,667432000
818,2018/4/4,5.375249863,5.666500092,5.349999905,5.656000137,5.599205971,789168000
819,2018/4/5,5.715000153,5.728250027,5.462250233,5.534500122,5.478927135,701240000
820,2018/4/6,5.430749893,5.539999962,5.326749802,5.356249809,5.302466393,662988000
821,2018/4/9,5.420000076,5.549250126,5.364999771,5.385250092,5.331175327,499524000
822,2018/4/10,5.618000031,5.724999905,5.560249805,5.697750092,5.640536785,761676000
823,2018/4/11,5.682750225,5.724500179,5.623000145,5.656000137,5.599205971,460244000
824,2018/4/12,5.75,5.882999897,5.705249786,5.864999771,5.806107044,593920000
825,2018/4/13,5.929249763,5.937749863,5.738749981,5.787499905,5.72938633,503036000
826,2018/4/16,5.794250011,5.821000099,5.691999912,5.787250042,5.729137897,350792000
827,2018/4/17,5.840000153,5.960000038,5.783750057,5.938499928,5.878870964,447224000
828,2018/4/18,5.887499809,5.981249809,5.819250107,5.909249783,5.849913597,391364000
829,2018/4/19,5.793749809,5.827499866,5.670000076,5.725999832,5.668502808,471996000
830,2018/4/20,5.71724987,5.802499771,5.68625021,5.717750072,5.660336494,386200000
831,2018/4/23,5.735750198,5.787499905,5.570750237,5.597000122,5.540799141,427508000
832,2018/4/24,5.623000145,5.71999979,5.464000225,5.53000021,5.474472523,414596000
833,2018/4/25,5.5,5.539500237,5.257500172,5.416500092,5.362111568,588492000
834,2018/4/26,5.579999924,5.638750076,5.513249874,5.63049984,5.573962212,375824000
835,2018/4/27,5.737500191,5.757500172,5.615499973,5.658249855,5.601433754,400848000
836,2018/4/30,5.674749851,5.724999905,5.603000164,5.622499943,5.566043854,327844000
837,2018/5/1,5.614250183,5.681250095,5.554999828,5.678500175,5.621480942,253788000
838,2018/5/2,5.675000191,5.71999979,5.631249905,5.65775013,5.600938797,268248000
839,2018/5/3,5.690000057,5.851250172,5.644249916,5.824749947,5.766262054,443144000
840,2018/5/4,5.795750141,5.979750156,5.778250217,5.976500034,5.916488171,400660000
841,2018/5/7,6.082250118,6.274750233,6.072249889,6.217000008,6.154573917,687616000
842,2018/5/8,6.21724987,6.262750149,6.167749882,6.260000229,6.197142601,506616000
843,2018/5/9,6.280250072,6.396749973,6.25274992,6.394499779,6.330289364,596760000
844,2018/5/10,6.447999954,6.512499809,6.429999828,6.503250122,6.437948704,994080000
845,2018/5/11,6.319499969,6.494750023,6.263500214,6.363249779,6.2993536,1214456000
846,2018/5/14,6.401750088,6.462250233,6.360000134,6.383999825,6.319896221,523140000
847,2018/5/15,6.319749832,6.322500229,6.037499905,6.138999939,6.077356339,963528000
848,2018/5/16,6.099999905,6.212999821,6.062749863,6.150249958,6.088492393,553828000
849,2018/5/17,6.15199995,6.287499905,6.135749817,6.192749977,6.130566597,519784000
850,2018/5/18,6.245250225,6.309249878,6.143499851,6.148499966,6.086760521,483716000
851,2018/5/21,6.247000217,6.250750065,6.012249947,6.105999947,6.044687748,640624000
852,2018/5/22,6.11950016,6.144999981,6.006249905,6.067500114,6.006572723,518264000
853,2018/5/23,6.006999969,6.189750195,6.006249905,6.188499928,6.130147457,442956000
854,2018/5/24,6.18475008,6.235000134,6.131000042,6.192249775,6.133862019,437372000
855,2018/5/25,6.204999924,6.24849987,6.169000149,6.231999874,6.173237801,292112000
856,2018/5/29,6.213749886,6.283500195,6.167500019,6.214749813,6.156149387,352684000
857,2018/5/30,6.24875021,6.333499908,6.223750114,6.324749947,6.265113831,390996000
858,2018/5/31,6.292500019,6.380000114,6.281750202,6.304749966,6.245301723,493868000
859,2018/6/1,6.349999905,6.446750164,6.341249943,6.440499783,6.379773617,421968000
860,2018/6/4,6.474999905,6.643499851,6.442500114,6.621250153,6.558819294,642024000
861,2018/6/5,6.624499798,6.664750099,6.579249859,6.626749992,6.564265251,391712000
862,2018/6/6,6.535749912,6.631999969,6.519249916,6.628749847,6.566247463,371356000
863,2018/6/7,6.625,6.637000084,6.481249809,6.572500229,6.510527611,369448000
864,2018/6/8,6.499000072,6.599999905,6.480000019,6.55700016,6.495172501,360456000
865,2018/6/11,6.544250011,6.586249828,6.502500057,6.515500069,6.454064369,265372000
866,2018/6/12,6.542250156,6.576749802,6.491499901,6.564499855,6.502602577,319160000
867,2018/6/13,6.565999985,6.641749859,6.550749779,6.559999943,6.498145103,338208000
868,2018/6/14,6.605500221,6.730000019,6.590499878,6.672749996,6.609832287,430016000
869,2018/6/15,6.614999771,6.686999798,6.583749771,6.631499767,6.56897068,432260000
870,2018/6/18,6.586999893,6.644999981,6.559500217,6.627250195,6.564762592,356268000
871,2018/6/19,6.522999763,6.59100008,6.375500202,6.50425005,6.442920685,594932000
872,2018/6/20,6.545750141,6.611249924,6.506999969,6.557750225,6.495916843,369780000
873,2018/6/21,6.590000153,6.608500004,6.420000076,6.427750111,6.367141247,359516000
874,2018/6/22,6.448750019,6.462250233,6.258250237,6.273749828,6.214594841,434160000
875,2018/6/25,6.166250229,6.170000076,5.888500214,5.978000164,5.921634197,665816000
876,2018/6/26,6.09250021,6.141250134,5.997749805,6.049749851,5.992706776,478884000
877,2018/6/27,6.09375,6.160749912,5.887499809,5.893000126,5.837434769,453892000
878,2018/6/28,5.882999897,6.033500195,5.875249863,6.021500111,5.964722633,338012000
879,2018/6/29,6.087250233,6.099999905,5.921249866,5.922500134,5.866657257,392300000
880,2018/7/2,5.852250099,6.05975008,5.831500053,6.056000233,5.998898506,357572000
881,2018/7/3,6.09100008,6.097000122,5.912499905,5.921000004,5.865170479,222732000
882,2018/7/5,5.976749897,6.073249817,5.9375,6.068250179,6.011033058,306216000
883,2018/7/6,6.043499947,6.19175005,6.021999836,6.18324995,6.124947071,296352000
884,2018/7/9,6.258250237,6.268000126,6.151750088,6.231249809,6.172495365,303880000
885,2018/7/10,6.243750095,6.353499889,6.203000069,6.331250191,6.271551609,360016000
886,2018/7/11,6.237500191,6.272500038,6.177499771,6.188250065,6.129899979,367508000
887,2018/7/12,6.234000206,6.329249859,6.223999977,6.280749798,6.221528053,345508000
888,2018/7/13,6.299499989,6.299499989,6.190499783,6.232999802,6.174228191,246988000
889,2018/7/16,6.204999924,6.258500099,6.192500114,6.204999924,6.146492958,197036000
890,2018/7/17,6.155250072,6.357500076,6.129499912,6.34224987,6.282448769,362136000
891,2018/7/18,6.334750175,6.348750114,6.241000175,6.292500019,6.233166695,277640000
892,2018/7/19,6.273499966,6.334750175,6.258250237,6.300749779,6.24133873,235752000
893,2018/7/20,6.298250198,6.337500095,6.261250019,6.272250175,6.213109493,222352000
894,2018/7/23,6.245500088,6.24725008,6.081999779,6.235249996,6.176457405,301584000
895,2018/7/24,6.283750057,6.371250153,6.199999809,6.217750072,6.159123421,354620000
896,2018/7/25,6.227250099,6.309500217,6.168749809,6.296750069,6.237378597,319112000
897,2018/7/26,6.276500225,6.408249855,6.259500027,6.370999813,6.310925484,325124000
898,2018/7/27,6.407999992,6.414999962,6.245999813,6.300499916,6.241091728,295420000
899,2018/7/30,6.314750195,6.320750237,6.06799984,6.103250027,6.045701981,340340000
900,2018/7/31,6.092750072,6.197000027,6.053500175,6.121500015,6.063780308,283988000
901,2018/8/1,6.153250217,6.209000111,6.097249985,6.16174984,6.103650093,283556000
902,2018/8/2,6.089749813,6.269499779,6.030250072,6.265500069,6.206422806,269668000
903,2018/8/3,6.290249825,6.326499939,6.273250103,6.302499771,6.24307394,214288000
904,2018/8/6,6.289750099,6.354249954,6.242750168,6.350749969,6.290869236,207508000
905,2018/8/7,6.400000095,6.442500114,6.373000145,6.423749924,6.363180637,258132000
906,2018/8/8,6.425000191,6.506000042,6.389750004,6.460499763,6.399582863,262100000
907,2018/8/9,6.478499889,6.481249809,6.403749943,6.411499977,6.351045132,204280000
