stock_date,daily_return,prev_1day_mean_score,prev_1day_news_count
2015-10-20,-0.14383128888281194,0.0,0.0
2015-10-21,-1.2963635802036189,0.0,0.0
2015-10-22,3.6118198581380767,0.0,0.0
2015-10-23,0.6690159352807479,0.0,0.0
2015-10-26,-0.45470486692918977,0.0,0.0
2015-10-27,-0.0702690102220016,0.0,0.0
2015-10-28,0.8087202247285541,0.0,0.0
2015-10-29,-3.453094259113443,0.0,0.0
2015-10-30,2.492774811846399,0.0,0.0
2015-11-02,1.1632003262691537,0.0,0.0
2015-11-03,-0.6968634428000442,0.0,0.0
2015-11-04,-1.6491204766019618,0.0,0.0
2015-11-05,-1.1416362582824857,0.0,0.0
2015-11-06,13.857815833604858,0.0,0.0
2015-11-09,-0.4437381972819954,0.0,0.0
2015-11-10,-1.9102178729299646,0.0,0.0
2015-11-11,-0.9737087680342871,0.0,0.0
2015-11-12,-0.3605427586807153,0.0,0.0
2015-11-13,-1.9736822628116046,0.0,0.0
2015-11-16,2.0134207918562463,0.0,0.0
2015-11-17,0.0,0.0,0.0
2015-11-18,2.0723672641101087,0.0,0.0
2015-11-19,0.2900439645644015,0.0,0.0
2015-11-20,0.8676077154277984,0.0,0.0
2015-11-23,-1.4972899935767559,0.0,0.0
2015-11-24,0.8085412656958946,0.0,0.0
2015-11-25,-0.12833454817234857,0.0,0.0
2015-11-27,0.835207989128639,0.0,0.0
2015-11-30,1.0512899850517288,0.0,0.0
2015-12-01,3.2471679132431985,0.0,0.0
2015-12-02,-0.7633616875472593,0.0,0.0
2015-12-03,-0.21538363076923916,0.0,0.0
2015-12-04,4.070304245991441,0.0,0.0
2015-12-07,-1.8962930962962976,0.0,0.0
2015-12-08,1.35910113355997,0.0,0.0
2015-12-09,-2.532778346753428,0.0,0.0
2015-12-10,0.8254414172854219,0.0,0.0
2015-12-11,-1.4857496232165146,0.0,0.0
2015-12-14,0.2462264026690475,0.0,0.0
2015-12-15,1.2281229472827393,0.0,0.0
2015-12-16,0.6066114774794018,0.0,0.0
2015-12-17,-1.507384785242638,0.0,0.0
2015-12-18,-1.622282603272518,0.0,0.0
2015-12-21,2.3646537736079054,0.0,0.0
2015-12-22,0.09118614092629151,0.0,0.0
2015-12-23,0.3947771655986809,0.0,0.0
2015-12-24,0.3327258322235016,0.0,0.0
2015-12-28,-0.0904437768944999,0.0,0.0
2015-12-29,1.6294550923298567,0.0,0.0
2015-12-30,-0.8610464288736686,0.0,0.0
2015-12-31,-1.287810247215837,0.0,0.0
2016-01-04,-1.7900490269538327,0.0,0.0
2016-01-05,1.606427191620985,0.0,0.0
2016-01-06,-4.134992961733131,0.0,0.0
2016-01-07,-3.964478128804483,0.0,0.0
2016-01-08,-2.1466332070642413,0.0,0.0
2016-01-11,0.16874370228665558,0.0,0.0
2016-01-12,1.6846345376740457,0.0,0.0
2016-01-13,-3.0483688341342963,0.0,0.0
2016-01-14,-2.016405112109143,0.0,0.0
2016-01-15,-5.441232449986688,0.0,0.0
2016-01-19,0.8115114825578695,0.0,0.0
2016-01-20,0.5488425825270093,0.0,0.0
2016-01-21,1.1644856285053518,0.0,0.0
2016-01-22,2.3381315343408815,0.0,0.0
2016-01-25,-0.10544885660718206,0.0,0.0
2016-01-26,0.9852173089789806,0.0,0.0
2016-01-27,-1.1846662499725658,0.0,0.0
2016-01-28,-1.093085204284583,0.0,0.0
2016-01-29,4.4206712653812374,0.0,0.0
2016-02-01,0.03414708208082651,0.0,0.0
2016-02-02,-4.2320842703816535,0.0,0.0
2016-02-03,0.4989285823220557,0.0,0.0
2016-02-04,0.03546695120983934,0.0,0.0
2016-02-05,-6.30982650443721,0.0,0.0
2016-02-08,-4.578123992716565,0.0,0.0
2016-02-09,1.0705768115131686,0.0,0.0
2016-02-10,-0.23538799307598612,0.0,0.0
2016-02-11,-0.5112077106485757,0.0,0.0
2016-02-12,1.6996041294817799,0.0,0.0
2016-02-16,4.897004514367742,0.0,0.0
2016-02-17,2.4824066313037463,0.0,0.0
2016-02-18,8.604479871531701,0.0,0.0
2016-02-19,1.3315567474170953,0.0,0.0
2016-02-22,3.5479646229372275,0.0,0.0
2016-02-23,0.25381129828139226,0.0,0.0
2016-02-24,0.696197323265646,0.0,0.0
2016-02-25,0.2199865548708102,0.0,0.0
2016-02-26,-0.6585107780241906,0.0,0.0
2016-02-29,-1.0101031616671974,0.0,0.0
2016-03-01,4.432403817704689,0.0,0.0
2016-03-02,0.5801470364292793,0.0,0.0
2016-03-03,-0.8803827800466513,0.0,0.0
2016-03-04,-0.3062783363390609,0.0,0.0
2016-03-07,-0.6451658141815031,0.0,0.0
2016-03-08,-1.8243666228756172,0.0,0.0
2016-03-09,-0.06298759150342725,0.0,0.0
2016-03-10,-0.15758310270154174,0.0,0.0
2016-03-11,1.7045423065886078,0.0,0.0
2016-03-14,0.24829721564321172,0.0,0.0
2016-03-15,-0.49535702479654997,0.0,0.0
2016-03-16,2.9869308138902317,0.0,0.0
2016-03-17,-0.8459178390850086,0.0,0.0
2016-03-18,3.0164525920009178,0.0,0.0
2016-03-21,0.2957702419903008,0.0,0.0
2016-03-22,-0.17694013398346087,0.0,0.0
2016-03-23,1.7134442581115295,0.0,0.0
2016-03-24,0.14521858506606478,0.0,0.0
2016-03-28,1.0150836556449105,0.5040415525436401,1.0
2016-03-29,1.607809226439172,0.0,0.0
2016-03-30,1.0454913711111402,0.8884881933530172,3.0
2016-03-31,-0.36353501362551555,0.9380221962928772,1.0
2016-04-01,1.4594455381813143,0.5472635626792908,1.0
2016-04-04,-0.9681904266264141,0.0,0.0
2016-04-05,-0.13966134374699957,0.9245474934577942,1.0
2016-04-06,0.13985666945086628,0.8367291490236918,3.0
2016-04-07,-1.0335178990355742,0.9123639464378356,1.0
2016-04-08,0.6491673752149651,0.9638155996799468,2.0
2016-04-11,0.6169398793805625,0.761199563741684,2.0
2016-04-12,-0.1114812690387823,0.8465955872088671,16.0
2016-04-13,2.5111581804548866,0.8458433042873036,11.0
2016-04-14,0.2721826873891109,0.7844029863675436,3.0
2016-04-15,0.7871890302402207,0.7801845073699951,1.0
2016-04-18,-0.43091924970235507,0.7619173725446066,3.0
2016-04-19,-1.7852309304878466,0.7776998281478882,2.0
2016-04-20,0.38556705716807915,0.8724356293678284,1.0
2016-04-21,-0.10973794298896333,0.8315292596817017,1.0
2016-04-22,-0.3845080987903704,0.0,0.0
2016-04-25,0.4962748150931118,0.8958951234817505,1.0
2016-04-26,0.08230507589741531,0.7851227521896362,1.0
2016-04-27,2.2752178728070227,0.6814042925834656,1.0
2016-04-28,-2.975075463603305,0.0,0.0
2016-04-29,-1.8508263576507922,0.0,0.0
2016-05-02,1.322823877579249,0.0,0.0
2016-05-03,-1.194444031851849,0.8221562504768372,1.0
2016-05-04,-2.2771956654977887,0.6482182939847311,3.0
2016-05-05,0.6041400335160763,0.0,0.0
2016-05-06,1.0294541665968326,0.7691280245780945,1.0
2016-05-09,-0.1415192757238004,0.0,0.0
2016-05-10,1.927433043202309,0.0,0.0
2016-05-11,0.27808654400327537,0.0,0.0
2016-05-12,-1.358847163244603,0.0,0.0
2016-05-13,15.209450103108257,0.8868440389633179,1.0
2016-05-16,2.952655309485719,0.932576149702072,2.0
2016-05-17,0.21332780967353582,0.0,0.0
2016-05-18,2.5543944136895202,0.0,0.0
2016-05-19,0.4381931770698788,0.0,0.0
2016-05-20,1.7910463293178136,0.0,0.0
2016-05-23,0.15790588452611054,0.7522405584653219,3.0
2016-05-24,2.1621558285854325,0.0,0.0
2016-05-25,-0.4188619254464343,0.0,0.0
2016-05-26,1.062648967781743,0.8547831773757935,1.0
2016-05-27,0.5476472221975337,0.0,0.0
2016-05-31,1.786487522538982,0.0,0.0
2016-06-01,0.1926434103381114,0.4214272797107696,1.0
2016-06-02,0.704977363051773,0.9413359761238098,1.0
2016-06-03,-1.4000945452649294,0.0,0.0
2016-06-06,-0.5163445184718674,0.5988268852233887,1.0
2016-06-07,0.19463286894170206,0.0,0.0
2016-06-08,-0.32376137139460415,0.7731676697731018,1.0
2016-06-09,2.5985249711665492,0.958507478237152,1.0
2016-06-10,-2.490503041199277,0.0,0.0
2016-06-13,1.2770566554412444,0.882581889629364,1.0
2016-06-14,0.19235529370282833,0.8297979235649109,1.0
2016-06-15,1.023887668755763,0.0,0.0
2016-06-16,0.4011836097822963,0.0,0.0
2016-06-17,-1.7455348470069243,0.0,0.0
2016-06-20,1.7979475432920333,0.8089416027069092,1.0
2016-06-21,-0.6097519713225141,0.0,0.0
2016-06-22,-0.08462423948142339,0.0,0.0
2016-06-23,2.667794340873564,0.7815563678741455,1.0
2016-06-24,-5.691895676759218,0.8378173410892487,2.0
2016-06-27,-1.071502043985595,0.9343291223049164,2.0
2016-06-28,1.4588855337991369,0.904753883679708,3.0
2016-06-29,1.633982690987934,0.872738778591156,1.0
2016-06-30,0.7717095886105918,0.7541590332984924,3.0
2016-07-01,-0.7445293006083431,0.9302979111671448,1.0
2016-07-05,1.478787948054916,0.9313446283340454,1.0
2016-07-06,0.6335741322847532,0.7723335027694702,2.0
2016-07-07,2.6023100825823375,0.9400713443756104,1.0
2016-07-08,4.009001890067521,0.9303048849105836,7.0
2016-07-11,2.3008869042211444,0.9727171659469604,1.0
2016-07-12,1.4994245655671978,0.8245527469194852,13.0
2016-07-13,-0.037885074265131546,0.9088643118739128,8.0
2016-07-14,1.0231130213842476,0.9690593481063844,2.0
2016-07-15,-1.1627869947136493,0.9353947043418884,2.0
2016-07-18,0.5123330569728024,0.9286050399144492,3.0
2016-07-19,1.0383293318116715,0.0,0.0
2016-07-20,1.3079165342547938,0.8700549006462097,1.0
2016-07-21,-1.8443361352664889,0.0,0.0
2016-07-22,2.724539256616487,0.93351948261261,1.0
2016-07-25,1.8474452506347827,0.89429971575737,2.0
2016-07-26,1.7061830231661856,0.0,0.0
2016-07-27,-1.006536445575501,0.0,0.0
2016-07-28,0.21405786855708264,0.6345732659101486,2.0
2016-07-29,1.637593582697927,0.0,0.0
2016-08-01,-0.6479891373170621,0.7128722071647644,1.0
2016-08-02,-1.2162836189458348,0.9447750747203828,2.0
2016-08-03,0.267663593036227,0.7710412740707397,1.0
2016-08-04,1.8508647221987307,0.8343530595302582,2.0
2016-08-05,1.6949174067174555,0.0,0.0
2016-08-08,0.9278333059128396,0.0,0.0
2016-08-09,0.2553603645921054,0.0,0.0
2016-08-10,-0.6452726844483503,0.0,0.0
